src_id,src_id_alt,sources,name,name_thai,name_en,category_raw,subcategory,is_food,lat,lng,zipcode,address,phone,website,email,wongnai_categories,osm_subcategory,wongnai_cuisine,wongnai_price_range,wongnai_opening_hours,wongnai_rating,wongnai_review_count,fb_ad_count,fb_check_status,fb_search_url,review_count,is_tourism,lead_raw,lead_quality,score_factors,detail_url
wongnai:3355667Sn,,wongnai,นารา ทาโกะยากิ,,,อื่นๆ,อื่นๆ,False,17.69661956886101,103.25878193601966,41190,,,,,อื่นๆ,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/3355667Sn
wongnai:93270gh,,wongnai,ราชาไก่ย่าง,ราชาไก่ย่าง,RACHA KAI YANG RESTAURANT,อื่นๆ,อื่นๆ,False,17.69541,102.457062,41160,,,,,อื่นๆ,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/93270gh
wongnai:93329uh,,wongnai,น้องเนยแอนด์นิว,น้องเนยแอนด์นิว,NONG NOEI & NEW RESTAURANT,อาหารไทย,อาหารไทย,True,17.690146,102.461946,41160,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%A2%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%99%E0%B8%B4%E0%B8%A7&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93329uh
wongnai:93175vn,,wongnai,ไก่ย่างวิเชียรบุรี,ไก่ย่างวิเชียรบุรี,KAI YANG WICHIAN BURI RESTAURANT,อื่นๆ,อื่นๆ,False,17.281437,102.610792,39000,,,,,อื่นๆ,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/93175vn
wongnai:92943Zi,,wongnai,ครัววีอาร์,ครัววีอาร์,KHRUA V.R. RESTAURANT,อาหารไทย,อาหารไทย,True,17.697256,102.890336,41150,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A7%E0%B8%B5%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/92943Zi
wongnai:93084nN,,wongnai,ครัวอีสานกันเอง,ครัวอีสานกันเอง,KHRUA I SAN KAN-ENG RESTAURANT,อาหารอีสาน/ร้านส้มตำ,อาหารอีสาน/ร้านส้มตำ,True,17.075576,103.249448,41130,,,,,อาหารอีสาน/ร้านส้มตำ,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%AD%E0%B8%B5%E0%B8%AA%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%AD%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93084nN
wongnai:38244NQ,,wongnai,ศรีสุพรรณเฮ้าส์,ศรีสุพรรณเฮ้าส์,SI SUPHAN HOUSE,อื่นๆ,อื่นๆ,False,17.420414779025798,102.57537737488747,41000,,,,,อื่นๆ,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/38244NQ
wongnai:92999Dd,,wongnai,สวนครัวบัวเอก,สวนครัวบัวเอก,SUAN KHRUA BUA EK RESTAURANT,อาหารไทย,อาหารไทย,True,17.422319,102.560964,41000,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%AD%E0%B8%81&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/92999Dd
wongnai:93017mO,,wongnai,ร้านอาหลาน,ร้านอาหลาน,ALAN RESTAURANT,อื่นๆ,อื่นๆ,False,17.36479,103.049847,41130,,,,,อื่นๆ,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/93017mO
wongnai:93338fd,,wongnai,ร้านอาหารสุกัญญา,ร้านอาหารสุกัญญา,SUKANYA RESTAURANT,อาหารไทย,อาหารไทย,True,17.363253,103.069174,41130,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%B8%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8D%E0%B8%B2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93338fd
wongnai:130211eJ,,wongnai,Toukta วันวีไล.minimark,,,ของหวาน,ของหวาน,True,17.947941,102.631967,43130,,,,,ของหวาน,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=Toukta%20%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%A7%E0%B8%B5%E0%B9%84%E0%B8%A5.minimark&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/130211eJ
wongnai:93221lY,,wongnai,จอยมิวสิคไลฟ์,จอยมิวสิคไลฟ์,CHOI MUSIC LIVE,อื่นๆ,อื่นๆ,False,17.109084,103.015096,41110,,,,,อื่นๆ,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/93221lY
wongnai:93225lb,,wongnai,เพื่อนพ้อง,เพื่อนพ้อง,PHUEAN PHONG,อื่นๆ,อื่นๆ,False,17.705501,102.911406,41150,,,,,อื่นๆ,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/93225lb
wongnai:93193kp,,wongnai,หงษ์เหิรแจ่วฮ้อนรสเด็ด,หงษ์เหิรแจ่วฮ้อนรสเด็ด,HONG HOEN CHAEO HON ROT DET RESTAURANT,อาหารไทย,อาหารไทย,True,17.112778,103.003645,41110,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AB%E0%B8%87%E0%B8%A9%E0%B9%8C%E0%B9%80%E0%B8%AB%E0%B8%B4%E0%B8%A3%E0%B9%81%E0%B8%88%E0%B9%88%E0%B8%A7%E0%B8%AE%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B8%A3%E0%B8%AA%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%94&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93193kp
wongnai:93086oA,,wongnai,สวนอาหารปู่-ย่ารีสอร์ท,สวนอาหารปู่-ย่ารีสอร์ท,PU-YA RESORT RESTAURANT,อาหารไทย,อาหารไทย,True,17.695163,102.86524,41150,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%B9%E0%B9%88-%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93086oA
wongnai:93237Xu,,wongnai,ส้มตำแม่พลอย (สาขา 2),ส้มตำแม่พลอย (สาขา 2),SOMTAM MAE PHLOI RESTAURANT (BRANCH 2),อาหารอีสาน/ร้านส้มตำ,อาหารอีสาน/ร้านส้มตำ,True,16.967802,102.892917,41110,,,,,อาหารอีสาน/ร้านส้มตำ,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B8%B3%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%A5%E0%B8%AD%E0%B8%A2%20%28%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%202%29&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93237Xu
wongnai:93141XS,,wongnai,ไก่ย่างวิเชียรบุรี,ไก่ย่างวิเชียรบุรี,KAI YANG WICHIAN BURI RESTAURANT,อื่นๆ,อื่นๆ,False,17.104165,103.014143,41110,,,,,อื่นๆ,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/93141XS
wongnai:3362493zl,,wongnai,หมึกย่าง(หน้าปตท.),,,ปิ้งย่าง,ปิ้งย่าง,True,17.702937632034914,103.25492894276977,41190,,,,,ปิ้งย่าง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AB%E0%B8%A1%E0%B8%B6%E0%B8%81%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%28%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%9B%E0%B8%95%E0%B8%97.%29&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3362493zl
wongnai:93267bG,,wongnai,ข้าวต้มโฟล๊คซอง,ข้าวต้มโฟล๊คซอง,KHAO TOM FLOK SONG RESTAURANT,อาหารจีน,อาหารจีน,True,17.567723,102.667576,41000,,,,,อาหารจีน,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B9%82%E0%B8%9F%E0%B8%A5%E0%B9%8A%E0%B8%84%E0%B8%8B%E0%B8%AD%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93267bG
wongnai:93281UO,,wongnai,สวนอาหารปะการัง,สวนอาหารปะการัง,PAKARANG RESTAURANT,อาหารไทย,อาหารไทย,True,17.334821,103.108325,41110,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%B0%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93281UO
wongnai:92949SC,,wongnai,ร้านอาหารยอดนาง,ร้านอาหารยอดนาง,YOT NANG RESTAURANT,อาหารไทย,อาหารไทย,True,17.112955,103.013214,41110,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A2%E0%B8%AD%E0%B8%94%E0%B8%99%E0%B8%B2%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/92949SC
wongnai:93325CV,,wongnai,ฉลองโภชนา,ฉลองโภชนา,CHALONG PHOCHANA,อาหารไทย,อาหารไทย,True,17.68617,103.254904,41190,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%89%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%A0%E0%B8%8A%E0%B8%99%E0%B8%B2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93325CV
wongnai:93323Rj,,wongnai,สวนอาหารครัวสามพี่น้อง,สวนอาหารครัวสามพี่น้อง,KHRUA SAM PHI NONG RESTAURANT,อาหารไทย,อาหารไทย,True,17.362689,103.089469,41130,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93323Rj
wongnai:93095sF,,wongnai,หมิวเนื้อย่างเกาหลี,หมิวเนื้อย่างเกาหลี,MIO KOREAN BARBEQUE,ปิ้งย่าง,ปิ้งย่าง,True,17.505963,102.510525,41160,,,,,ปิ้งย่าง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AB%E0%B8%A1%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93095sF
wongnai:92812Qz,,wongnai,ครัวเฮือนไท,ครัวเฮือนไท,KHRUA HUEAN THAI RESTAURANT,อาหารไทย,อาหารไทย,True,17.69038376,102.9061969,41150,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B9%80%E0%B8%AE%E0%B8%B7%E0%B8%AD%E0%B8%99%E0%B9%84%E0%B8%97&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/92812Qz
wongnai:93200YL,,wongnai,ร้านแจ่วฮ้อนดงเย็น,ร้านแจ่วฮ้อนดงเย็น,CHAEO HON DONG YEN RESTAURANT,อื่นๆ,อื่นๆ,False,16.948179,103.452392,41280,,,,,อื่นๆ,,,,,,,,,,,0,0,0,,https://www.wongnai.com/restaurants/93200YL
wongnai:576451UF,,wongnai,แซนด์วิชบ้านน้องแพรวา,แซนด์วิชบ้านน้องแพรวา,,ของหวาน,ของหวาน,True,17.1890413,103.1611127,41130,,,,,ของหวาน,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B9%81%E0%B8%8B%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%9E%E0%B8%A3%E0%B8%A7%E0%B8%B2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/576451UF
wongnai:93229mb,,wongnai,ร้านเจ๊อ๋อยแอนด์เทวา,ร้านเจ๊อ๋อยแอนด์เทวา,CHE OI & THE WA RESTAURANT,อาหารไทย,อาหารไทย,True,17.699858,102.909599,41150,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%AD%E0%B9%8B%E0%B8%AD%E0%B8%A2%E0%B9%81%E0%B8%AD%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B9%80%E0%B8%97%E0%B8%A7%E0%B8%B2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93229mb
wongnai:93257HB,,wongnai,กุ้งเนื้อย่างเกาหลี,กุ้งเนื้อย่างเกาหลี,KUNG KOREAN BARBEQUE,ปิ้งย่าง,ปิ้งย่าง,True,17.691304,102.466068,41160,,,,,ปิ้งย่าง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93257HB
wongnai:92858ru,,wongnai,ร้านอาหารจันทร์สองศรี,ร้านอาหารจันทร์สองศรี,CHAN SONG SI RESTAURANT,อาหารไทย,อาหารไทย,True,17.179181,102.56326,39000,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B8%A8%E0%B8%A3%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/92858ru
wongnai:92994hG,,wongnai,สวนอาหารชานทุ่ง,สวนอาหารชานทุ่ง,CHAN THUNG RESTAURANT,อาหารไทย,อาหารไทย,True,17.698242,103.276575,41190,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/92994hG
wongnai:93264Vk,,wongnai,ลัดดาอาหารป่า,ลัดดาอาหารป่า,LATDA AHAN PA RESTAURANT,อาหารไทย,อาหารไทย,True,16.948523,103.446403,41280,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B8%94%E0%B8%B2%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B9%88%E0%B8%B2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93264Vk
wongnai:93157uH,,wongnai,น้องอุ้มข้าวราดแกง,น้องอุ้มข้าวราดแกง,NONG UM COOKSHOP RESTAURANT,อาหารไทย,อาหารไทย,True,17.689169,102.469578,41160,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B9%81%E0%B8%81%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93157uH
wongnai:93204pz,,wongnai,ร้านอาหารริมทวน,ร้านอาหารริมทวน,RIM THUAN RESTAURANT,อาหารไทย,อาหารไทย,True,17.701868,103.268571,41190,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%97%E0%B8%A7%E0%B8%99&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93204pz
wongnai:3284034eo,,wongnai,ผัดไทย-หอยทอด&ขาหมูปะป๊า,,,อาหารตามสั่ง,อาหารตามสั่ง,True,17.695238109628427,103.25847717002034,41190,,,,,อาหารตามสั่ง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%9C%E0%B8%B1%E0%B8%94%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%AB%E0%B8%AD%E0%B8%A2%E0%B8%97%E0%B8%AD%E0%B8%94%26%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%9B%E0%B8%B0%E0%B8%9B%E0%B9%8A%E0%B8%B2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/3284034eo
wongnai:93335Cv,,wongnai,สวนอาหารสานฝัน,สวนอาหารสานฝัน,SAN FAN RESTAURANT,อาหารไทย,อาหารไทย,True,17.672648,103.251467,41190,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%B2%E0%B8%99%E0%B8%9D%E0%B8%B1%E0%B8%99&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93335Cv
wongnai:92897DX,,wongnai,ส. เนื้อย่าง,ส. เนื้อย่าง,SO BARBEQUE,ปิ้งย่าง,ปิ้งย่าง,True,17.775268,102.39604,41160,,,,,ปิ้งย่าง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AA.%20%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/92897DX
wongnai:93226pw,,wongnai,น้องนุชดอนแก้ว,น้องนุชดอนแก้ว,NONG NUT DON KAEO RESTAURANT,อาหารไทย,อาหารไทย,True,17.70611,102.868296,41150,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%B8%E0%B8%8A%E0%B8%94%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93226pw
wongnai:92914EL,,wongnai,ร้านอาหารเจ๊ต้อย,ร้านอาหารเจ๊ต้อย,CHE TOI RESTAURANT,อาหารไทย,อาหารไทย,True,17.661379,102.455565,41160,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%95%E0%B9%89%E0%B8%AD%E0%B8%A2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/92914EL
wongnai:93339Tk,,wongnai,ครัวธัญรดา,ครัวธัญรดา,KHRUA THAN RADA RESTAURANT,อาหารไทย,อาหารไทย,True,17.60128814,102.563167,41160,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%98%E0%B8%B1%E0%B8%8D%E0%B8%A3%E0%B8%94%E0%B8%B2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93339Tk
wongnai:93218vH,,wongnai,ขนมจีนแม่ไวคุณ,ขนมจีนแม่ไวคุณ,KHANOM CHIN MAE WAI KHUN RESTAURANT,อาหารไทย,อาหารไทย,True,17.66604529,102.3636399,39270,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%88%E0%B8%B5%E0%B8%99%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%84%E0%B8%A7%E0%B8%84%E0%B8%B8%E0%B8%93&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93218vH
wongnai:93176LX,,wongnai,ครัวนัดพบ,ครัวนัดพบ,KHRUA NAT PHOP RESTAURANT,อาหารไทย,อาหารไทย,True,17.37292,103.101381,41130,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%99%E0%B8%B1%E0%B8%94%E0%B8%9E%E0%B8%9A&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93176LX
wongnai:93276kQ,,wongnai,หนูหริ่งเนื้อย่างเกาหลี,หนูหริ่งเนื้อย่างเกาหลี,NU RING KOREAN BARBEQUE,ปิ้งย่าง,ปิ้งย่าง,True,17.079089,103.250044,41130,,,,,ปิ้งย่าง,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%AB%E0%B8%99%E0%B8%B9%E0%B8%AB%E0%B8%A3%E0%B8%B4%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%B5&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/93276kQ
wongnai:35358QF,,wongnai,ศรีทองเบเกอรี่,ศรีทองเบเกอรี่,SI THONG BAKERY,เบเกอรี/เค้ก,เบเกอรี/เค้ก,True,16.949612997640408,103.43758989125492,41280,,,,,เบเกอรี/เค้ก,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/35358QF
wongnai:92855DB,,wongnai,ร้านอาหารสุกัญญา,ร้านอาหารสุกัญญา,SUKANYA RESTAURANT,อาหารไทย,อาหารไทย,True,17.365763,103.050716,41130,,,,,อาหารไทย,,,,,,,0,ok,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=TH&q=%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%B8%E0%B8%81%E0%B8%B1%E0%B8%8D%E0%B8%8D%E0%B8%B2&search_type=keyword_exact_phrase,,0,0,0,,https://www.wongnai.com/restaurants/92855DB
