Fylkesnummer,Fylkesnavn,Kommunenummer,Kommunenavn,Virksomhet,Org nummer,Offisiell nettside,Epost,Telefon,Scope,UU Status,Antall brudd (av 48),Sist oppdatert
03,Oslo,0301,Oslo,Norges delegasjon til EU,,https://norway.no/eu,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges delegasjon til FN,,https://norway.no/fn,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges delegasjon til NATO,,https://norway.no/nato,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges idrettsforbund - tilskudd,970168621,https://idrettsforbundet.no/tilskudd,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges idrettsforbund tilskudd,947975072,https://idrettsforbundet.no/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norges idrettshøgskole,971526343,https://nih.no,post@oslokunstforening.no,22 42 32 65,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges institusjon for menneskerettigheter (NIM),976098725,https://nhri.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norges musikkhøgskole,974761106,https://nmh.no,post@nmh.no,23 36 70 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norges teknisk-naturvitenskapelige universitet (NTNU),974767880,https://ntnu.no,postmottak@adm.ntnu.no,73 59 50 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norgesbuss AS,938859655,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norgestaxi AS,981736918,https://norgestaxi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norla Senter for Norsk Skjønn- og Faglitteratur i Utlandet Sti,981242297,https://www.norla.no,firmapost@norla.no,23 08 41 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norled AS,980411754,https://norled.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Normisjon,970228067,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Akkreditering,986028307,https://akkreditert.no,akkreditert@akkreditert.no,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Bonde- og Småbrukarlag,939307301,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Epilepsiforbund,970206942,https://epilepsi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Ergoterapeutforbund,970018562,https://ergoterapeutene.org,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Farmaceutisk Forening,974762068,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Folkehjelps solidaritetsungdom,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Folkemuseum,912985655,https://norskfolkemuseum.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Folkemuseum Sti,970010815,https://www.norskfolkemuseum.no,post@norskfolkemuseum.no,22 12 37 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Garantiinstitutt for Skipsbygging,939631687,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Hydro ASA,914778271,https://hydro.com,corporate@hydro.com,22 53 81 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Industri,970163519,https://norskindustri.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Journalistlag,971417330,https://nj.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Landbruksrådgiving,988731482,https://nlr.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Luftambulanse AS,985815798,https://luftambulanse.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Luthersk Misjonssamband,970231903,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Maritimt Museum,974769844,https://marmuseum.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Pasientforening,971380616,https://pasientforening.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Presseforbund,971415890,https://presse.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Psykologforening,971290108,https://psykologforeningen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Redaktørforening,970151827,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk ReiseGaranti,984408973,https://reisegaranti.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Rettshjelp,,https://norskrettfrhjelp.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Revmatikerforbund,970163252,https://revmatiker.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Romsenter,886028482,https://romsenter.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Sjømannsforbund,970167513,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Sjøoffisersforbund,970167521,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Solenergiforening,984262463,https://solenergi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Sykepleierforbund,971049537,https://nsf.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Teknologi,971409571,https://norsktekfrnologi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Tipping AS,982480650,https://norsk-tipping.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Transportarbeiderforbund,971437839,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk Venture AS,,https://norskventure.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk filmfond,,https://nfi.no/filmfondet,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk filminstitutt tilskudd,976029100,https://nfi.no/tilskudd,nb@nb.no,23 27 63 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk forbund for utviklingshemmede (NFU),970301724,https://nfunorge.org,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk forening for offentlig anskaffelser (NFOA),,https://nfoa.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk forening for slagrammede (NFS),970163511,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk helsenett SF,994598759,https://nhn.no,post@nhn.no,02017,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk kulturfond,,https://kulturradet.no/norsk-kulturfond,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk kulturminnefond,985467528,https://kulturminnefondet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk lyd- og blindeskriftbibliotek,970144672,https://nlb.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk maritim kompetanse,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk musikkråd - tilskudd,971427047,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk musikkråd tilskudd,971273383,https://telemarkfylke.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk nukleær dekommisjonering (NND),918508655,https://nnd.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk pasientskadeerstatning (NPE),984036679,https://npe.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk rikskringkasting AS (NRK),976389122,https://nrk.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norsk teater- og orkesterforening,870957472,https://ntoinfo.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norske Boligbyggelag (NBBL),955944194,https://nbbl.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norske Shell AS,914807077,https://shell.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norske arkitekters landsforbund (NAL),970307471,https://arkitektfrytten.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norwaco,960382636,https://norwaco.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norway Grants,,https://norwaygrants.org,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Norwea - Norsk Vindenergiforening,892689812,https://norwea.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Norwegian Air Shuttle ASA,965920358,https://norwegian.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nydalen videregående skole,974589206,https://nydalen.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nye Veier AS,915442552,https://nyeveier.no,firmapost@fkra.no,51 88 70 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nysnø Klimainvesteringer AS,920022388,https://nysnofro.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Nytt satisfert av Nærings- og fiskeridepartementet,,https://regjeringen.no/nfd/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Næringsetaten Oslo,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,OBOS BBL,935929005,https://obos.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Offshore Norge,955966243,https://offshore.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Offshore Norge (tidligere Norsk olje og gass),971453296,https://offshorenorge.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Olje- og energidepartementet,977161630,https://regjeringen.no/oed,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Oljedirektoratet,870917732,https://npd.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Olympiatoppen,970013299,https://olympiatoppen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ombudsmannsnemnda for Forsvaret,,https://telemarkfylke.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Omsorgsbygg Oslo KF,985987246,https://omsorgsbygg.oslo.kommune.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Onrail AS,911917619,https://onrail.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Operaen - Den Norske Opera & Ballett,970940400,https://operaen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oppgaveregisteret,,https://oppgaveregisteret.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Opplysningsvesenets fond (OVF),953709327,https://ovf.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Oscarshall,,https://kongehuset.no/oscarshall,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo 110-sentral,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Business Region,991823920,https://oslo.kommune.no/obr,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Bymuseum,,https://oslomuseum.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Bysykkel,,https://oslobysykkel.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Bysykkel AS,,https://oslobysykkel.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Fergeterminal,,https://oslohavn.no/ferge,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Filharmonien,971526971,https://ofrfo.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Handelsgymnasium,974589133,https://ohg.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Havn KF,934055417,https://oslohavn.no,postmottak@oslohavn.no,21 80 21 80,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Innovation Week,,https://oslobusinessregion.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Krisesenter,992081000,https://oslofrkrisesenter.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Lufthavn AS,965694404,https://osl.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Museum Sti,989285661,,post@oslomuseum.no,23 28 41 70,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Nye Teater,936396599,https://oslonyeteater.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Nye Teater AS,915065805,https://www.oslonye.no,oslonye@oslonye.no,22 34 86 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Origo,,https://osloorigo.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Pensjonsforsikring AS,982759412,https://opf.no,post@opf.no,23 36 08 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Science City AS,,https://oslosciencecity.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Spektrum,980393795,https://oslospektrum.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Synagoge,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Taxi AS,931831763,https://oslotaxi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Voksenopplæring Sinsen,,https://oslovoksenopplaring.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo Voksenopplæring Skullerud,,https://oslovoksenopplaring.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo bispedømme,976986687,https://kirken.no/oslo/bispedommen,post@lillestrom.kirken.no,61 40 03 30,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo bystyre,,https://oslo.kommune.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo domkirkes menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo fengsel,974605593,https://kriminalomsorgen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo idrettskrets,971274719,https://osloidrettskrets.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo katedralskole,974589109,https://oslokatedralskole.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo katolske bispedømme,976245052,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo kirkelige fellesråd,976987610,https://kirken.no/oslo,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo kommune,958935420,https://oslo.kommune.no,postmottak@oslo.kommune.no,02 180,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo kommune Vann- og avløpsetaten,976820533,https://vann-og-avlopsetaten.oslo.kommune.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo kommune barnehager (oversikt),,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo kommune tilskudd,,https://oslo.kommune.no/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo konserthus,938808714,https://oslokonserthus.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo legevakt,974588951,https://oslofrlfrv.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo lufthavn AS (Gardermoen),996161573,https://osl.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo sivilforsvarsdistrikt,,https://sivilforsvaret.no/oslo,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslo universitetssykehus HF,993467049,https://oslo-universitetssykehus.no,post@oslo-universitetssykehus.no,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,OsloMet - storbyuniversitetet,997058925,https://oslomet.no,postmottak@oslomet.no,67 23 50 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Oslobolig AS,,https://oslobolig.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Oslobygg KF,924599545,,postmottak@obf.oslo.kommune.no,21 80 21 80,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Osloregionen interkommunalt politisk råd,995839207,https://osloregionen.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,PP-tjenesten Oslo,976820282,https://oslo.kommune.no/ppt,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,PRIO - Institutt for fredsforskning,970664036,https://prio.org,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Pakkereisenemnda,993339205,https://pakkereisenemnda.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Parkinsonforbundet,971398248,https://parkinson.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Pasient- og brukerombudet,889640782,https://pasientogbrukerombudet.no,,21 07 00 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Pasientreiser HF,991324968,https://pasientreiser.no,postmottak@helse-sorost.no,62 58 55 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Pasientskadenemda,984066091,https://pasientskadenemnda.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Patentregisteret,,https://patentstyret.no/patent,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Patentstyret - varemerkeregistrering,971526157,https://patentstyret.no,post@patentstyret.no,22 38 73 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Pensjonistforbundet,971311510,https://pensjonistforbundet.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Pensjonskontoret,,https://pensjonskontoret.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Persbråten videregående skole,974589214,https://persbraten.vgs.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Personskadeforbundet LTN,987131504,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Personvernnemnda,985827688,https://personvernnemnda.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Petoro AS,985224323,https://petfrroro.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Pinsebevegelsen i Norge,970168322,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Plan International Norge,982896520,https://plan-norge.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Plan- og bygningsetaten Oslo,971040823,https://oslo.kommune.no/plan-og-bygning,postmottak@pbe.oslo.kommune.no,23 49 10 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Polarinstituttet,971022612,https://npolar.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Politidirektoratet,982531950,https://politiet.no,politidirektoratet@politiet.no,23 36 41 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Politiets Fellesforbund,971049057,https://pf.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Politiets sikkerhetstjeneste (PST),974760231,https://pst.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Post- og teletilsynet (nå NKOM),974446871,https://nkom.no,firmapost@nkom.no,22 82 46 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,PostNord AS,984059446,https://postnord.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Posten Bring AS,984054564,https://bring.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Posten Norge AS,984661185,https://posten.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Praktisk-teologisk seminar,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Prehospital klinikk OUS - AMK Oslo,883971752,https://oslouniversitetssykehus.no,firmapost@sunnaas.no,66 96 90 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Pressens Faglige Utvalg (PFU),,https://pfu.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Presteforeningen,970167572,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Psoriasis- og eksemforbundet,970196424,https://psoriasis.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,RME - Reguleringsmyndigheten for energi,970205039,https://nve.no/rme,nve@nve.no,22 95 95 95,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Radiumhospitalet lokasjon,,https://oslouniversitetssykefrhus.no/radiumhospitalet,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Redd Barna,973634016,https://reddbarna.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Rederienes Landsforening,971235539,https://rederi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Redningsselskapet,959367139,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Regelhjelp.no,,https://regelhjelp.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Regelrådet,916803655,https://regelradet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Regjeringen.no - statsbudsjettet,972417815,https://statsbudsjettet.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Regjeringsadvokaten,974761130,https://regjeringsadvokaten.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Regnskapsregisteret,,https://brreg.no/regnskapsregisteret,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Reklamasjonsnemnda for eiendomsmeglingstjenester,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Religionshistorisk museum UiO,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Renovasjons- og gjenvinningsetaten,976820444,https://renovasjonsetaten.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Rettspraksis.no,,https://rettspraksis.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Riksantikvaren tilskudd,974760819,https://riksantikvaren.no/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Rikshospitalet lokasjon,,https://oslouniversitetssykefrhus.no/rikshospitalet,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Riksrevisjonen,974760843,https://riksrevisjonen.no,postmottak@riksrevisjonen.no,22 24 10 00,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Ris menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ris skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Rockefeller Music Hall,,https://rockefeller.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Rommen skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Rotary Norge,988003940,https://rotary.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ruseløkka skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Rusmisbrukernes Interesseorganisasjon (RIO),984546768,https://rfrionett.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ruter AS,991609407,https://ruter.no,,40 00 67 00,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Ryde Technology AS,920614634,https://rfryde.io,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Rådgivende Ingeniørers Forening (RIF),971276870,https://rif.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Røde Kors Norge,952892160,https://rodekors.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SAFE - Sammenslutningen av Fagorganiserte i Energisektoren,971322152,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SAS Norge (Scandinavian Airlines),988205671,https://flysas.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SAS Norge AS,918785172,https://flysas.com,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SD - Samferdselsdepartementet tilskudd,,https://regjeringen.no/sd/tilskudd,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,SDØE - Statens direkte økonomiske engasjement,,https://petoro.no/sdoe,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SFF - Sentre for fremragende forskning,,https://forskningsradet.no/sff,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,SFI - Sentre for forskningsdrevet innovasjon,,https://forskningsradet.no/sfi,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,SINTEF AS,950037687,https://sintef.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SINTEF Community,,https://sintef.no/community,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SINTEF Digital,,https://sintef.no/digital,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SINTEF Energi AS,939350675,https://sintefenergi.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SINTEF Manufacturing AS,988029706,https://sintef.no/manufacturing,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SINTEF Ocean AS,937357370,https://sintef.no/ocean,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SJ Norge AS,917412007,https://sj.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SJ Norge AS (tidligere NSB Gjøvikbanen),,https://sj.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SOS-barnebyer Norge,971375833,https://sos-barnebyer.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SPK forvaltning,971527536,https://spk.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,SSB Statistikkbanken,,https://ssb.no/statistikkbanken,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,STL - Samarbeidsrådet for tros- og livssynssamfunn,985299517,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sagene menighet,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sagene skole,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Samordna opptak,974761394,https://samordnaopptak.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sanatan Mandir Sabha (hindutempel Oslo),975603512,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Schenker AS,980301270,https://dbschenker.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Se eiendom,,https://seeiendom.kartverket.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,SeKart,,https://sekart.no,,,Nasjonal,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsaken,990131768,https://seniorsaken.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Bjerke,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Frogner,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Gamle Oslo,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Grünerløkka,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Nordstrand,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Sagene,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter St. Hanshaugen,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Seniorsenter Ullern,,https://telemarkfylke.no,,,Lokal,Ikke testet,,
03,Oslo,0301,Oslo,Sentralt Folkeregister,,https://skatteetaten.no/folkeregisteret,,,Nasjonal,Ikke testet,,
